timestamp,NO2,PM10,PM25
2016-10-31 22:00:00,149.1,83.6,65.1
2016-10-31 23:00:00,124.6,84.3,67.8
2016-11-01 00:00:00,158.8,76.2,62.5
2016-11-01 01:00:00,143.6,74.5,61.1
2016-11-01 02:00:00,112.0,65.0,54.0
2016-11-01 03:00:00,103.0,64.3,53.3
2016-11-01 04:00:00,124.8,66.5,55.7
2016-11-01 05:00:00,110.8,69.2,56.6
2016-11-01 06:00:00,122.5,68.9,57.5
2016-11-01 07:00:00,126.5,58.8,50.2
2016-11-01 08:00:00,87.3,47.5,41.8
2016-11-01 09:00:00,88.6,38.3,33.2
2016-11-01 10:00:00,65.9,34.8,29.6
2016-11-01 11:00:00,69.5,39.1,34.1
2016-11-01 12:00:00,86.0,39.1,32.2
2016-11-01 13:00:00,75.4,28.6,21.7
2016-11-01 14:00:00,69.3,22.4,18.1
2016-11-01 15:00:00,86.5,17.1,12.2
2016-11-01 16:00:00,84.4,21.1,13.6
2016-11-01 17:00:00,80.3,16.5,6.6
2016-11-01 18:00:00,73.1,20.6,10.5
2016-11-01 19:00:00,76.2,19.0,9.5
2016-11-01 20:00:00,68.3,21.7,13.1
2016-11-01 21:00:00,62.0,17.6,8.4
2016-11-01 22:00:00,62.9,12.9,3.5
2016-11-01 23:00:00,67.2,12.4,3.6
2016-11-02 00:00:00,50.0,12.9,7.9
2016-11-02 01:00:00,39.7,13.6,6.3
2016-11-02 02:00:00,44.6,12.3,6.0
2016-11-02 03:00:00,54.9,10.8,4.8
2016-11-02 04:00:00,52.4,14.3,9.4
2016-11-02 05:00:00,58.3,18.5,12.8
2016-11-02 06:00:00,63.3,6.5,0.3
2016-11-02 07:00:00,75.2,12.3,7.7
2016-11-02 08:00:00,78.5,23.6,16.9
2016-11-02 09:00:00,60.4,23.5,17.0
2016-11-02 10:00:00,63.6,16.9,10.9
2016-11-02 11:00:00,55.7,16.3,11.0
2016-11-02 12:00:00,53.7,15.5,11.4
2016-11-02 13:00:00,57.8,8.7,4.5
2016-11-02 14:00:00,51.0,13.2,8.9
2016-11-02 15:00:00,55.8,12.9,5.9
2016-11-02 16:00:00,62.7,14.6,9.0
2016-11-02 17:00:00,95.5,22.6,13.9
2016-11-02 18:00:00,101.9,24.1,15.3
2016-11-02 19:00:00,115.0,25.3,17.8
2016-11-02 20:00:00,110.1,26.3,17.9
2016-11-02 21:00:00,106.3,30.8,22.1
2016-11-02 22:00:00,109.4,32.6,23.1
2016-11-02 23:00:00,113.3,32.2,22.8
2016-11-03 00:00:00,96.2,32.2,26.5
2016-11-03 01:00:00,94.0,29.4,25.0
2016-11-03 02:00:00,86.2,31.0,25.8
2016-11-03 03:00:00,89.5,28.3,22.8
2016-11-03 04:00:00,84.4,32.3,26.7
2016-11-03 05:00:00,88.8,33.6,26.6
2016-11-03 06:00:00,106.6,40.6,32.8
2016-11-03 07:00:00,149.2,43.7,34.4
2016-11-03 08:00:00,122.6,41.4,31.0
2016-11-03 09:00:00,159.9,48.7,34.3
2016-11-03 10:00:00,130.6,45.5,32.2
2016-11-03 11:00:00,135.9,37.9,28.3
2016-11-03 12:00:00,119.0,33.7,22.9
2016-11-03 13:00:00,117.7,38.4,26.1
2016-11-03 14:00:00,153.3,39.7,32.4
2016-11-03 15:00:00,139.6,32.4,21.7
2016-11-03 16:00:00,142.3,41.2,27.4
2016-11-03 17:00:00,149.7,50.9,34.7
2016-11-03 18:00:00,163.9,44.8,34.0
2016-11-03 19:00:00,160.0,43.0,32.5
2016-11-03 20:00:00,146.4,35.2,27.7
2016-11-03 21:00:00,133.4,33.9,28.7
2016-11-03 22:00:00,139.7,28.1,19.9
2016-11-03 23:00:00,141.7,28.8,19.7
2016-11-04 00:00:00,106.5,29.6,20.2
2016-11-04 01:00:00,101.6,16.5,10.3
2016-11-04 02:00:00,73.7,13.3,7.1
2016-11-04 03:00:00,59.5,15.9,10.9
2016-11-04 04:00:00,66.7,18.1,12.4
2016-11-04 05:00:00,79.6,19.1,11.9
2016-11-04 06:00:00,113.8,27.0,17.4
2016-11-04 07:00:00,143.3,27.9,17.4
2016-11-04 08:00:00,138.2,26.5,16.2
2016-11-04 09:00:00,153.9,31.3,18.5
2016-11-04 10:00:00,147.0,33.9,24.5
2016-11-04 11:00:00,134.5,25.3,17.4
2016-11-04 12:00:00,109.2,26.1,20.0
2016-11-04 13:00:00,92.3,20.9,17.0
2016-11-04 14:00:00,106.5,13.9,11.5
2016-11-04 15:00:00,149.5,22.2,18.4
2016-11-04 16:00:00,171.0,22.9,20.6
2016-11-04 17:00:00,101.7,12.3,10.6
2016-11-04 18:00:00,92.6,15.7,13.8
2016-11-04 19:00:00,82.2,22.2,20.4
2016-11-04 20:00:00,75.4,27.9,22.7
2016-11-04 21:00:00,77.7,26.6,23.6
2016-11-04 22:00:00,79.4,26.2,22.2
2016-11-04 23:00:00,80.2,29.4,25.1
2016-11-05 00:00:00,96.8,30.8,23.6
2016-11-05 01:00:00,92.7,29.9,22.3
2016-11-05 02:00:00,81.9,26.7,19.2
2016-11-05 03:00:00,67.2,25.1,20.3
2016-11-05 04:00:00,61.9,15.7,10.8
2016-11-05 05:00:00,60.3,14.3,10.0
2016-11-05 06:00:00,66.0,15.1,9.3
2016-11-05 07:00:00,73.7,20.9,16.1
2016-11-05 08:00:00,74.5,20.4,13.4
2016-11-05 09:00:00,49.3,17.7,14.0
2016-11-05 10:00:00,41.2,16.7,12.4
2016-11-05 11:00:00,36.2,9.9,5.1
2016-11-05 12:00:00,27.2,10.0,2.2
2016-11-05 13:00:00,28.7,15.6,6.8
2016-11-05 14:00:00,33.6,14.5,6.1
2016-11-05 15:00:00,34.8,11.2,4.7
2016-11-05 16:00:00,40.5,11.7,5.9
2016-11-05 17:00:00,34.8,9.3,4.5
2016-11-05 18:00:00,43.1,22.2,17.3
2016-11-05 19:00:00,41.2,28.5,25.5
2016-11-05 20:00:00,47.9,38.8,35.2
2016-11-05 21:00:00,47.2,38.6,35.6
2016-11-05 22:00:00,46.4,30.1,26.9
2016-11-05 23:00:00,43.7,32.1,29.7
2016-11-06 00:00:00,42.3,34.7,32.5
2016-11-06 01:00:00,38.1,34.5,32.4
2016-11-06 02:00:00,34.4,35.7,33.4
2016-11-06 03:00:00,26.1,32.9,30.7
2016-11-06 04:00:00,29.9,26.7,24.5
2016-11-06 05:00:00,25.9,19.1,17.1
2016-11-06 06:00:00,24.8,14.0,12.0
2016-11-06 07:00:00,28.8,10.3,7.6
2016-11-06 08:00:00,27.3,14.1,11.6
2016-11-06 09:00:00,23.7,8.5,5.4
2016-11-06 10:00:00,30.6,14.0,11.4
2016-11-06 11:00:00,29.5,12.1,9.2
2016-11-06 12:00:00,25.3,8.9,6.1
2016-11-06 13:00:00,29.2,6.7,3.7
2016-11-06 14:00:00,32.3,10.8,8.9
2016-11-06 15:00:00,30.8,9.3,7.3
2016-11-06 16:00:00,44.4,12.8,9.8
2016-11-06 17:00:00,57.8,10.4,8.8
2016-11-06 18:00:00,43.9,12.2,9.6
2016-11-06 19:00:00,33.0,11.2,7.1
2016-11-06 20:00:00,34.1,12.2,8.9
2016-11-06 21:00:00,28.0,13.4,9.6
2016-11-06 22:00:00,21.6,7.1,1.8
2016-11-06 23:00:00,18.0,4.0,-1.8
2016-11-07 00:00:00,20.1,8.3,4.3
2016-11-07 01:00:00,16.6,8.4,4.4
2016-11-07 02:00:00,14.5,6.0,2.6
2016-11-07 03:00:00,13.3,5.4,0.2
2016-11-07 04:00:00,15.2,10.5,5.7
2016-11-07 05:00:00,23.8,8.0,3.1
2016-11-07 06:00:00,32.6,7.9,2.0
2016-11-07 07:00:00,46.9,11.1,6.2
2016-11-07 08:00:00,55.8,9.8,4.1
2016-11-07 09:00:00,74.2,11.9,4.1
2016-11-07 10:00:00,68.0,15.4,6.6
2016-11-07 11:00:00,64.5,18.0,8.6
2016-11-07 12:00:00,60.5,14.5,7.9
2016-11-07 13:00:00,66.1,14.9,7.7
2016-11-07 14:00:00,65.2,15.1,10.1
2016-11-07 15:00:00,54.5,14.1,7.4
2016-11-07 16:00:00,71.8,18.2,12.3
2016-11-07 17:00:00,74.1,14.8,7.7
2016-11-07 18:00:00,67.3,16.0,11.2
2016-11-07 19:00:00,62.3,9.9,6.6
2016-11-07 20:00:00,64.1,17.3,15.0
2016-11-07 21:00:00,59.8,17.0,14.0
2016-11-07 22:00:00,71.7,15.5,12.1
2016-11-07 23:00:00,72.9,14.8,10.6
2016-11-08 00:00:00,65.0,12.3,8.4
2016-11-08 01:00:00,53.8,10.4,7.3
2016-11-08 02:00:00,56.6,11.5,8.8
2016-11-08 03:00:00,53.2,11.1,8.5
2016-11-08 04:00:00,59.0,11.8,8.7
2016-11-08 05:00:00,64.3,11.6,6.4
2016-11-08 06:00:00,90.3,25.0,20.0
2016-11-08 07:00:00,91.5,23.8,17.9
2016-11-08 08:00:00,98.2,29.4,21.8
2016-11-08 09:00:00,89.3,32.4,24.4
2016-11-08 10:00:00,104.6,36.5,28.7
2016-11-08 11:00:00,99.3,23.1,15.8
2016-11-08 12:00:00,91.5,20.9,14.4
2016-11-08 13:00:00,87.3,25.9,19.0
2016-11-08 14:00:00,97.9,26.4,16.2
2016-11-08 15:00:00,108.1,26.8,17.4
2016-11-08 16:00:00,182.9,50.3,36.3
2016-11-08 17:00:00,156.9,44.8,29.6
2016-11-08 18:00:00,136.7,44.3,32.8
2016-11-08 19:00:00,137.8,37.5,29.0
2016-11-08 20:00:00,120.6,36.3,28.1
2016-11-08 21:00:00,106.9,31.8,23.4
2016-11-08 22:00:00,103.9,23.7,17.6
2016-11-08 23:00:00,113.5,23.0,18.9
2016-11-09 00:00:00,85.4,16.3,13.7
2016-11-09 01:00:00,61.8,9.7,7.6
2016-11-09 02:00:00,54.8,10.1,9.4
2016-11-09 03:00:00,46.5,7.2,6.1
2016-11-09 04:00:00,53.5,9.0,7.9
2016-11-09 05:00:00,64.1,11.5,10.5
2016-11-09 06:00:00,91.8,18.7,16.6
2016-11-09 07:00:00,94.5,18.0,19.0
2016-11-09 08:00:00,89.6,11.9,10.2
2016-11-09 09:00:00,82.6,11.7,8.5
2016-11-09 10:00:00,91.6,12.3,9.0
2016-11-09 11:00:00,58.9,15.0,12.6
2016-11-09 12:00:00,53.9,8.6,7.0
2016-11-09 13:00:00,49.5,6.0,3.9
2016-11-09 14:00:00,53.4,7.8,5.4
2016-11-09 15:00:00,52.8,7.5,4.1
2016-11-09 16:00:00,79.6,10.7,8.1
2016-11-09 17:00:00,87.9,12.5,8.8
2016-11-09 18:00:00,96.3,16.8,12.3
2016-11-09 19:00:00,89.9,12.9,8.4
2016-11-09 20:00:00,79.5,12.1,9.1
2016-11-09 21:00:00,89.9,23.3,18.9
2016-11-09 22:00:00,93.0,18.8,13.2
2016-11-09 23:00:00,92.0,18.6,12.1
2016-11-10 00:00:00,81.0,15.3,7.8
2016-11-10 01:00:00,72.5,11.4,4.9
2016-11-10 02:00:00,62.6,10.5,4.9
2016-11-10 03:00:00,55.4,12.3,8.1
2016-11-10 04:00:00,55.0,9.9,5.0
2016-11-10 05:00:00,86.8,18.5,11.1
2016-11-10 06:00:00,115.8,27.4,17.0
2016-11-10 07:00:00,116.9,31.3,18.0
2016-11-10 08:00:00,137.2,31.5,18.0
2016-11-10 09:00:00,112.5,28.0,16.6
2016-11-10 10:00:00,99.3,23.2,10.0
2016-11-10 11:00:00,96.4,22.6,13.0
2016-11-10 12:00:00,81.8,17.4,10.1
2016-11-10 13:00:00,74.1,15.4,10.6
2016-11-10 14:00:00,81.4,10.8,5.4
2016-11-10 15:00:00,79.3,13.5,7.6
2016-11-10 16:00:00,107.0,19.5,11.4
2016-11-10 17:00:00,102.3,19.3,9.3
2016-11-10 18:00:00,91.9,8.8,3.5
2016-11-10 19:00:00,86.7,14.3,9.3
2016-11-10 20:00:00,57.6,7.2,5.1
2016-11-10 21:00:00,56.2,11.4,9.4
2016-11-10 22:00:00,51.1,13.4,10.7
2016-11-10 23:00:00,48.1,8.8,5.9
2016-11-11 00:00:00,37.9,9.3,6.5
2016-11-11 01:00:00,32.2,6.2,3.7
2016-11-11 02:00:00,34.6,10.2,8.3
2016-11-11 03:00:00,32.2,10.5,9.2
2016-11-11 04:00:00,32.1,9.5,7.7
2016-11-11 05:00:00,34.4,9.1,7.1
2016-11-11 06:00:00,59.6,12.3,8.3
2016-11-11 07:00:00,80.3,16.2,10.6
2016-11-11 08:00:00,96.1,29.2,16.6
2016-11-11 09:00:00,91.0,38.1,28.1
2016-11-11 10:00:00,100.7,34.8,25.5
2016-11-11 11:00:00,111.5,,
2016-11-11 12:00:00,102.4,,
2016-11-11 13:00:00,165.9,37.7,24.2
2016-11-11 14:00:00,148.9,45.5,27.9
2016-11-11 15:00:00,147.6,51.4,33.4
2016-11-11 16:00:00,121.4,42.7,27.9
2016-11-11 17:00:00,131.5,53.5,36.6
2016-11-11 18:00:00,124.0,50.0,36.6
2016-11-11 19:00:00,132.6,53.1,40.6
2016-11-11 20:00:00,106.8,44.1,34.2
2016-11-11 21:00:00,85.9,40.4,31.9
2016-11-11 22:00:00,103.5,36.1,26.9
2016-11-11 23:00:00,83.2,28.1,19.3
2016-11-12 00:00:00,76.3,26.5,17.4
2016-11-12 01:00:00,82.8,22.4,14.8
2016-11-12 02:00:00,64.8,16.6,8.3
2016-11-12 03:00:00,59.6,16.3,8.3
2016-11-12 04:00:00,46.8,12.6,4.4
2016-11-12 05:00:00,44.6,18.7,10.1
2016-11-12 06:00:00,47.8,17.8,6.9
2016-11-12 07:00:00,71.4,23.2,15.7
2016-11-12 08:00:00,82.3,26.7,17.9
2016-11-12 09:00:00,110.4,22.3,16.5
2016-11-12 10:00:00,105.4,21.5,18.4
2016-11-12 11:00:00,123.1,18.4,15.4
2016-11-12 12:00:00,115.0,19.4,13.8
2016-11-12 13:00:00,113.3,22.5,18.4
2016-11-12 14:00:00,126.9,26.6,21.8
2016-11-12 15:00:00,130.9,23.7,19.3
2016-11-12 16:00:00,132.6,35.4,31.1
2016-11-12 17:00:00,124.1,36.8,32.9
2016-11-12 18:00:00,118.1,28.7,25.8
2016-11-12 19:00:00,106.2,31.0,27.2
2016-11-12 20:00:00,89.0,23.7,22.4
2016-11-12 21:00:00,73.6,24.9,23.4
2016-11-12 22:00:00,58.8,15.2,12.1
2016-11-12 23:00:00,50.5,17.8,14.2
2016-11-13 00:00:00,40.0,12.4,8.5
2016-11-13 01:00:00,36.7,10.8,5.8
2016-11-13 02:00:00,29.4,11.5,6.4
2016-11-13 03:00:00,31.0,5.9,-1.1
2016-11-13 04:00:00,29.9,15.1,10.7
2016-11-13 05:00:00,28.7,10.2,4.9
2016-11-13 06:00:00,36.1,12.8,8.5
2016-11-13 07:00:00,51.5,17.3,12.7
2016-11-13 08:00:00,53.3,19.6,15.0
2016-11-13 09:00:00,35.6,14.1,10.6
2016-11-13 10:00:00,46.7,10.2,5.5
2016-11-13 11:00:00,69.6,19.3,15.9
2016-11-13 12:00:00,33.2,12.3,8.7
2016-11-13 13:00:00,43.4,14.4,9.7
2016-11-13 14:00:00,52.7,12.8,8.4
2016-11-13 15:00:00,52.0,10.7,6.6
2016-11-13 16:00:00,56.0,11.3,7.2
2016-11-13 17:00:00,76.0,18.3,13.6
2016-11-13 18:00:00,80.1,23.1,18.8
2016-11-13 20:00:00,118.1,24.4,16.5
2016-11-13 21:00:00,104.6,23.9,16.3
2016-11-13 22:00:00,102.8,28.5,21.6
2016-11-13 23:00:00,97.4,27.4,21.9
2016-11-14 00:00:00,91.1,30.7,25.7
2016-11-14 01:00:00,92.2,30.7,25.1
2016-11-14 02:00:00,87.2,28.7,23.4
2016-11-14 03:00:00,70.0,22.6,17.2
2016-11-14 04:00:00,74.1,19.0,11.8
2016-11-14 05:00:00,92.3,27.8,17.9
2016-11-14 06:00:00,127.1,31.4,19.2
2016-11-14 07:00:00,146.1,34.6,25.4
2016-11-14 08:00:00,152.6,31.3,20.0
2016-11-14 09:00:00,161.8,33.9,18.9
2016-11-14 10:00:00,133.9,39.0,21.9
2016-11-14 11:00:00,131.8,36.7,22.7
2016-11-14 12:00:00,139.1,29.7,19.6
2016-11-14 13:00:00,119.8,22.7,12.8
2016-11-14 14:00:00,122.1,42.7,31.5
2016-11-14 15:00:00,115.4,37.0,25.4
2016-11-14 16:00:00,125.0,36.1,26.1
2016-11-14 17:00:00,107.5,24.6,14.9
2016-11-14 18:00:00,106.2,18.0,9.1
2016-11-14 19:00:00,97.1,26.4,17.8
2016-11-14 20:00:00,90.7,37.8,29.1
2016-11-14 21:00:00,82.5,28.9,18.8
2016-11-14 22:00:00,80.3,35.6,26.6
2016-11-14 23:00:00,65.8,24.9,19.5
2016-11-15 00:00:00,66.4,19.3,13.6
2016-11-15 01:00:00,52.8,25.0,21.8
2016-11-15 02:00:00,38.3,22.1,21.4
2016-11-15 03:00:00,44.0,18.0,16.7
2016-11-15 04:00:00,42.7,14.6,11.4
2016-11-15 05:00:00,64.7,19.5,15.5
2016-11-15 06:00:00,84.9,15.0,8.0
2016-11-15 07:00:00,96.8,21.4,17.6
2016-11-15 08:00:00,110.0,28.2,17.1
2016-11-15 09:00:00,102.1,21.8,14.4
2016-11-15 10:00:00,79.3,18.2,12.4
2016-11-15 11:00:00,90.8,25.4,18.4
2016-11-15 12:00:00,77.8,17.5,9.7
2016-11-15 13:00:00,77.0,22.1,12.9
2016-11-15 14:00:00,86.5,26.0,14.9
2016-11-15 15:00:00,73.0,21.9,13.1
2016-11-15 16:00:00,79.8,29.3,20.0
2016-11-15 17:00:00,79.7,25.2,16.6
2016-11-15 18:00:00,95.1,23.8,16.7
2016-11-15 19:00:00,79.5,17.5,13.7
2016-11-15 20:00:00,77.4,18.1,15.2
2016-11-15 21:00:00,90.0,18.2,14.0
2016-11-15 22:00:00,77.6,17.2,13.6
2016-11-15 23:00:00,61.6,14.8,9.8
2016-11-16 00:00:00,55.8,11.8,7.8
2016-11-16 01:00:00,44.1,12.6,9.6
2016-11-16 02:00:00,29.4,5.9,3.0
2016-11-16 03:00:00,30.9,8.6,7.1
2016-11-16 04:00:00,36.7,9.4,9.1
2016-11-16 05:00:00,45.0,-0.9,-4.2
2016-11-16 06:00:00,74.3,8.9,5.6
2016-11-16 07:00:00,97.4,6.0,2.0
2016-11-16 08:00:00,105.1,15.4,11.8
2016-11-16 09:00:00,196.9,18.2,9.1
2016-11-16 10:00:00,102.7,30.4,19.5
2016-11-16 11:00:00,111.9,23.3,18.4
2016-11-16 12:00:00,107.4,19.1,6.0
2016-11-16 13:00:00,103.4,25.4,11.4
2016-11-16 14:00:00,111.9,27.0,14.2
2016-11-16 15:00:00,113.8,23.8,12.2
2016-11-16 16:00:00,108.2,21.7,10.4
2016-11-16 17:00:00,103.7,29.0,21.5
2016-11-16 18:00:00,104.7,18.6,16.2
2016-11-16 19:00:00,101.5,16.3,12.3
2016-11-16 20:00:00,105.9,25.6,21.8
2016-11-16 21:00:00,89.5,14.5,9.4
2016-11-16 22:00:00,86.6,15.5,9.0
2016-11-16 23:00:00,89.2,19.7,10.3
2016-11-17 00:00:00,80.1,19.5,9.1
2016-11-17 01:00:00,67.3,19.6,12.5
2016-11-17 02:00:00,57.9,8.5,0.7
2016-11-17 03:00:00,45.2,7.0,-0.5
2016-11-17 04:00:00,53.2,9.6,4.7
2016-11-17 05:00:00,64.6,13.7,8.0
2016-11-17 06:00:00,101.1,16.4,7.5
2016-11-17 07:00:00,117.2,24.1,10.2
2016-11-17 08:00:00,146.2,31.4,13.8
2016-11-17 09:00:00,147.0,35.1,15.9
2016-11-17 10:00:00,139.7,30.6,16.5
2016-11-17 11:00:00,149.2,29.3,16.8
2016-11-17 12:00:00,136.4,22.4,11.8
2016-11-17 13:00:00,124.3,24.3,12.1
2016-11-17 14:00:00,102.2,21.9,10.4
2016-11-17 15:00:00,110.3,25.7,15.2
2016-11-17 16:00:00,123.6,27.8,14.9
2016-11-17 17:00:00,112.6,26.0,12.9
2016-11-17 18:00:00,109.0,27.6,12.1
2016-11-17 19:00:00,117.8,25.4,10.5
2016-11-17 20:00:00,112.1,26.3,15.5
2016-11-17 21:00:00,131.0,30.0,19.7
2016-11-17 22:00:00,131.5,28.6,18.4
2016-11-17 23:00:00,112.0,23.1,14.1
2016-11-18 00:00:00,95.1,12.3,7.1
2016-11-18 01:00:00,62.0,7.1,4.8
2016-11-18 02:00:00,63.1,3.7,1.5
2016-11-18 03:00:00,49.8,6.3,4.1
2016-11-18 04:00:00,56.3,0.4,-2.4
2016-11-18 05:00:00,70.6,9.3,4.9
2016-11-18 06:00:00,100.3,13.4,7.7
2016-11-18 07:00:00,122.9,16.1,10.2
2016-11-18 08:00:00,137.9,18.4,13.3
2016-11-18 09:00:00,127.6,23.7,16.2
2016-11-18 10:00:00,123.1,21.7,13.6
2016-11-18 11:00:00,123.7,23.8,17.5
2016-11-18 12:00:00,130.1,19.7,12.1
2016-11-18 13:00:00,121.6,24.4,16.5
2016-11-18 14:00:00,127.9,18.7,11.9
2016-11-18 15:00:00,130.3,24.1,12.4
2016-11-18 16:00:00,135.7,22.6,16.2
2016-11-18 17:00:00,136.0,26.2,19.3
2016-11-18 18:00:00,132.5,27.0,21.3
2016-11-18 19:00:00,144.1,23.9,17.0
2016-11-18 20:00:00,143.2,29.4,21.4
2016-11-18 21:00:00,129.0,24.3,19.9
2016-11-18 22:00:00,111.5,21.0,15.9
2016-11-18 23:00:00,116.4,20.7,16.5
2016-11-19 00:00:00,104.8,17.9,11.6
2016-11-19 01:00:00,105.2,17.8,13.8
2016-11-19 02:00:00,76.5,12.4,8.2
2016-11-19 03:00:00,72.1,14.4,9.7
2016-11-19 04:00:00,71.2,12.7,8.1
2016-11-19 05:00:00,70.6,13.5,8.7
2016-11-19 06:00:00,78.4,10.1,4.2
2016-11-19 07:00:00,113.0,20.5,12.7
2016-11-19 08:00:00,133.3,23.6,14.0
2016-11-19 09:00:00,135.6,27.0,17.5
2016-11-19 10:00:00,129.0,28.6,17.7
2016-11-19 11:00:00,126.6,28.3,17.5
2016-11-19 12:00:00,122.2,28.0,15.9
2016-11-19 13:00:00,128.3,32.4,16.6
2016-11-19 14:00:00,133.4,26.8,16.7
2016-11-19 15:00:00,115.5,19.1,9.6
2016-11-19 16:00:00,119.3,19.9,13.8
2016-11-19 17:00:00,124.8,21.2,14.2
2016-11-19 18:00:00,120.7,23.5,19.3
2016-11-19 19:00:00,104.8,21.5,17.1
2016-11-19 20:00:00,119.1,15.7,12.5
2016-11-19 21:00:00,102.2,21.0,17.6
2016-11-19 22:00:00,89.0,18.6,15.8
2016-11-19 23:00:00,90.6,19.2,16.6
2016-11-20 00:00:00,68.7,7.8,5.2
2016-11-20 01:00:00,52.7,4.3,2.3
2016-11-20 02:00:00,33.2,4.9,3.5
2016-11-20 03:00:00,32.7,5.3,3.3
2016-11-20 04:00:00,30.2,8.6,7.2
2016-11-20 05:00:00,34.0,5.1,3.1
2016-11-20 06:00:00,47.5,7.9,6.3
2016-11-20 07:00:00,26.1,3.4,1.9
2016-11-20 08:00:00,28.5,7.7,6.2
2016-11-20 09:00:00,44.4,7.3,5.4
2016-11-20 10:00:00,60.0,6.9,1.8
2016-11-20 11:00:00,67.6,8.1,6.0
2016-11-20 12:00:00,67.1,9.2,7.3
2016-11-20 13:00:00,84.8,10.0,8.6
2016-11-20 14:00:00,95.9,18.3,14.8
2016-11-20 15:00:00,104.5,23.4,19.5
2016-11-20 16:00:00,85.3,13.2,11.5
2016-11-20 17:00:00,86.3,19.1,16.7
2016-11-20 18:00:00,74.7,16.1,14.8
2016-11-20 19:00:00,76.4,22.5,19.9
2016-11-20 20:00:00,95.7,27.8,23.8
2016-11-20 21:00:00,82.1,26.4,22.9
2016-11-20 22:00:00,81.2,26.6,24.3
2016-11-20 23:00:00,74.5,18.2,15.7
2016-11-21 00:00:00,59.2,16.2,15.0
2016-11-21 01:00:00,43.4,11.5,11.3
2016-11-21 02:00:00,43.0,11.5,11.9
2016-11-21 03:00:00,28.4,5.8,5.5
2016-11-21 04:00:00,38.0,2.8,1.8
2016-11-21 05:00:00,60.9,7.9,6.4
2016-11-21 06:00:00,85.7,13.8,11.3
2016-11-21 07:00:00,103.5,15.9,11.8
2016-11-21 08:00:00,100.9,24.9,18.0
2016-11-21 09:00:00,133.6,36.1,25.7
2016-11-21 10:00:00,87.5,23.2,15.1
2016-11-21 11:00:00,88.7,24.7,18.0
2016-11-21 12:00:00,89.3,15.4,7.2
2016-11-21 13:00:00,102.7,23.2,19.4
2016-11-21 14:00:00,98.9,18.3,11.2
2016-11-21 15:00:00,122.0,18.0,11.3
2016-11-21 16:00:00,125.6,25.0,17.2
2016-11-21 17:00:00,122.7,15.9,8.7
2016-11-21 18:00:00,108.4,16.1,7.1
2016-11-21 19:00:00,101.6,22.7,15.8
2016-11-21 20:00:00,88.6,13.4,5.2
2016-11-21 21:00:00,83.5,22.0,12.0
2016-11-21 22:00:00,74.4,16.0,8.3
2016-11-21 23:00:00,67.2,9.3,0.8
2016-11-22 00:00:00,48.0,13.2,5.0
2016-11-22 01:00:00,33.0,9.6,3.5
2016-11-22 02:00:00,22.8,9.7,6.3
2016-11-22 03:00:00,19.8,4.6,-0.9
2016-11-22 04:00:00,26.5,4.4,0.4
2016-11-22 05:00:00,42.7,7.2,3.6
2016-11-22 06:00:00,83.9,14.4,7.2
2016-11-22 07:00:00,107.8,16.9,8.2
2016-11-22 08:00:00,115.3,20.0,11.4
2016-11-22 09:00:00,115.2,21.6,11.5
2016-11-22 10:00:00,112.3,20.0,7.2
2016-11-22 11:00:00,110.3,26.6,13.0
2016-11-22 12:00:00,117.5,23.7,11.8
2016-11-22 13:00:00,111.6,24.8,13.1
2016-11-22 14:00:00,129.2,19.6,8.6
2016-11-22 15:00:00,124.9,25.4,15.2
2016-11-22 16:00:00,143.4,25.7,13.1
2016-11-22 17:00:00,116.5,31.4,16.2
2016-11-22 18:00:00,124.3,26.3,12.8
2016-11-22 19:00:00,145.0,35.1,22.3
2016-11-22 20:00:00,129.2,31.4,19.4
2016-11-22 21:00:00,123.3,29.7,18.1
2016-11-22 22:00:00,126.1,30.8,17.0
2016-11-22 23:00:00,101.9,25.4,14.3
2016-11-23 00:00:00,95.6,19.5,9.9
2016-11-23 01:00:00,,13.1,4.9
2016-11-23 02:00:00,76.2,16.2,8.8
2016-11-23 03:00:00,75.5,15.9,8.4
2016-11-23 04:00:00,77.4,11.2,4.4
2016-11-23 05:00:00,79.1,16.9,10.6
2016-11-23 06:00:00,90.9,21.8,14.3
2016-11-23 07:00:00,82.8,22.2,14.9
2016-11-23 08:00:00,82.9,28.3,18.7
2016-11-23 09:00:00,113.2,35.1,24.4
2016-11-23 10:00:00,101.4,34.5,22.6
2016-11-23 11:00:00,96.7,37.0,25.7
2016-11-23 12:00:00,104.0,38.4,27.1
2016-11-23 13:00:00,122.7,31.5,16.7
2016-11-23 14:00:00,109.8,25.2,12.5
2016-11-23 15:00:00,102.2,33.0,21.8
2016-11-23 16:00:00,108.6,39.9,29.5
2016-11-23 17:00:00,97.6,34.8,23.3
2016-11-23 18:00:00,108.9,33.3,21.9
2016-11-23 19:00:00,103.8,30.0,22.3
2016-11-23 20:00:00,94.2,30.8,23.1
2016-11-23 21:00:00,82.1,27.5,18.9
2016-11-23 22:00:00,94.6,30.0,22.2
2016-11-23 23:00:00,72.8,27.6,17.2
2016-11-24 00:00:00,51.8,16.9,8.0
2016-11-24 01:00:00,44.6,15.0,7.9
2016-11-24 02:00:00,35.2,9.9,1.1
2016-11-24 03:00:00,27.5,15.5,6.6
2016-11-24 04:00:00,31.0,11.8,1.8
2016-11-24 05:00:00,50.3,14.3,4.3
